issuekey,title,description,component,f4-audit,f4-auth,f4-camel,f4-core,f4-import-export,f4-java-client,f4-jmeter,f4-ldp,f4-message-consumer,f4-oaiprovider,f4-ontology,f4-transform,f4-vagrant,f4-webapp-plus,legacy - FeSL,legacy - Fedora,legacy - GSearch,legacy - OAIProvider,legacy - OSGi,legacy - Trippi,legacy - community extensions,legacy - java-client
FCREPO-2146,Unified config and command-line invocation,"https://github.com/fcrepo4-labs/fcrepo-import-export/pull/6 includes configuration and command-line operation at the module level, but ideally we would have a single jar file with unified operation and configuration, parameters parsing, etc.",f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2147,update fcrepo-camel testing apparatus to use latest Fedora release,"The testing apparatus for fcrepo-camel uses Fedora 4.5.x, it should be updated to use 4.6.x",f4-camel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2148,Add error handling and reporting failures,"We should add error handling to the project, and report any failures.    Currently, if run on a non-existent fcrepo, the utility says it is ""Exporting!""",f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2149,Export: trailing slash in repo path causes filename issues,"Running the command shown below, where there is a trailing slash on the repository URL, causes the filename to show up simply as '.ttl' with no actual filename.  A trailing slash should be removed, if present.     `java -jar ../../fcrepo4-labs/fcrepo-import-export/fcrepo-export/target/fcrepo-export-0.0.1-SNAPSHOT.jar --mode export --resource http://localhost:8080/fcrepo_4.6_rc/rest/ -binDir bin_dir --descDir desc_dir`",f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2150,Consider adding hawt.io to vagrant,"Consider adding a hawt.io console to the vagrant gear, for easy monitoring.",f4-vagrant,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FCREPO-2151,"Split common, driver, import, export, parent modules out of importexport","common depends on parent  import, export depend on common  driver depends on import, export, common    common defines some interfaces for Config and ArgParser  driver dispatches to import or export depending on a command line flag",f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2152,Binary export does not support recursive export,None,f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2153,Log resources exported,This task is to create a mechanism for logging the resources that were exported.,f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2154,Export: binary metadata is not exported,"The metadata associated with a binary, avail at the fcr:metadata endpoint, is not exported along with the binary.   The metadata should be available in the description directory at the same path as where the binary ends up in the binary directory. ",f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2155,Create integration test framework,This task is to create an integration test framework and initial example tests.,f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2156,fcrepo4-vagrant: update configuration from 4.6.0 release,This task is to update the config per:  https://github.com/fcrepo4-exts/fcrepo4-vagrant/issues/56,f4-vagrant,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FCREPO-2157,Hide Config in favor of an interface for the Import/Export process,"The config implementations are internal, and are only passed between ArgParser and a constructor by the driver. We should make the Config implementations internal, and let ArgParser return a ""Porter"" implementation. ",f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2158,review Allow methods on repository root ,"The Allow header for requests to the repository root contains MOVE and DELETE, which seem incorrect.    For example:  curl -I localhost:8080/fcrepo/rest    Allow: MOVE,COPY,DELETE,POST,HEAD,GET,PUT,PATCH,OPTIONS",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2159,Review Content-Type header for HEAD requests on containers,A HEAD request to a Fedora container reports the content type as application/octet-stream. This seems incorrect.,f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2160,Fix broken executable jar,This task is to ensure that we once again have an executable jar artifact created by the maven build process.,f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2161,Add Standard Plugins,"This task is to add checkstyles plugin, and fix issues.",f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2162,Use top-level dependency management,This task is to consolidate the dependency definitions in the maven submodules and factor them up into the top-level pom.xml dependency management section.,f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2163,Support http authorization when exporting and importing,Running the export tool does not currently work when the Resource you are trying to export requires http authentication.  There is no error or warning printed to stdout either.  ,f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2164,Add support for config file,None,f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2165,Export w/ binary fails if descDir and binDir are the same path,"If you run with the description dir and binary dir being the same path, there is a collision on file name (and directory) for binaries.      This is a normal run, where `goats` is the binary:     ??? bin_dir  ?   ??? fcrepo_4.6_rc  ?       ??? rest  ?           ??? goats  ??? desc_dir      ??? fcrepo_4.6_rc          ??? rest          ?   ??? asc          ?   ?   ??? 336          ?   ?   ?   ??? members.ttl          ?   ?   ??? 336.ttl          ?   ??? asc.ttl          ?   ??? goats          ?       ??? fcr_metadata.ttl          ??? rest.ttl    But if I use the same dir for both I get an error that I believe to be cause by a name collision:   BuckyKatt:/Users/bseeger/Projects/fedora/fcrepo4-labs/fcrepo-import-export/fcrepo-import-export-driver/target>java -jar fcrepo-import-export-driver-0.0.1-SNAPSHOT.jar -m export  --binDir ../../../../backup/export/bin_dir --descDir ../../../../backup/export/bin_dir --resource http://localhost:8080/fcrepo_4.6_rc/rest  Exporting!  java.io.FileNotFoundException: ../../../../backup/export/bin_dir/fcrepo_4.6_rc/rest/goats/fcr_metadata.ttl (Not a directory)    java.io.FileOutputStream.open0(Native Method)    java.io.FileOutputStream.open(FileOutputStream.java:270)    java.io.FileOutputStream.<init>(FileOutputStream.java:213)    java.io.FileOutputStream.<init>(FileOutputStream.java:162)    java.io.FileWriter.<init>(FileWriter.java:90)    org.fcrepo.exporter.Exporter.writeResponse(Exporter.java:143)    org.fcrepo.exporter.Exporter.exportDescription(Exporter.java:119)    org.fcrepo.exporter.Exporter.writeResponse(Exporter.java:151)    org.fcrepo.exporter.Exporter.exportBinary(Exporter.java:107)    org.fcrepo.exporter.Exporter.export(Exporter.java:85)    org.fcrepo.exporter.Exporter.exportMembers(Exporter.java:130)    org.fcrepo.exporter.Exporter.exportDescription(Exporter.java:124)    org.fcrepo.exporter.Exporter.export(Exporter.java:87)    org.fcrepo.exporter.Exporter.run(Exporter.java:79)    org.fcrepo.importexport.ImportExportDriver.run(ImportExportDriver.java:52)    org.fcrepo.importexport.ImportExportDriver.main(ImportExportDriver.java:41)",f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2166,Dataset: Create objects with cross-object relationships,This task is to update the dataset from:   https://github.com/fcrepo4-labs/fcrepo-sample-dataset/tree/master/plantpatents    Adding cross-object relationships.,f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2167,Dataset: Create objects with external content,This task is to update the dataset from:   https://github.com/fcrepo4-labs/fcrepo-sample-dataset/tree/master/plantpatents     Adding or updating resources to include references to external content.,f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2168,Dataset: Create nested resources,This task is to update the dataset from:   https://github.com/fcrepo4-labs/fcrepo-sample-dataset/tree/master/plantpatents     Adding or updating resources to include nested resources.,f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2169,Log resources imported,This task is to create a mechanism for logging the resources that were imported.,f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2170,Log exported resources to file,This task is to ensure that exported resources are logged to a file that would be a suitable artifact to act as an audit of the export operation.,f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2172,Process list of resources to import/export,"This task is to enable passing a file containing a list of resources as an argument into the import/export jar.    Note: this is not necessarily a phase-1 requirement.      Helpful design requirement:    Allow for a BagIt bag for all resources in a collection, and/or individual bags for each resource    - One bag per request; if there are multiple resources, they are all in one bag    - If you want a bag per resource, the utility must be called multiple times  ",f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2173,Clean up code warnings in fcrepo-export/src/main/java/org/fcrepo/exporter/Config.java,See the following link for list of warnings.    https://github.com/fcrepo4-labs/fcrepo-import-export/pull/16#issuecomment-244548953,f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2174,Handle Link headers with three or more parts,"The Java client should be able to parse Link headers with three or more parts, such as the Link from a newly-created binary to its description, which has the form:    Link: <http://localhost:8080/rest/file1/fcr:metadata>; rel=""describedby""; anchor=""http://localhost:8080/rest/file1""",f4-java-client,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2175,Fix return values for edge cases in FcrepoResponse,None,f4-java-client,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2176,Allow setting prefer headers on Put/Post requests,"When making Put/Post requests, the client should be able to add Prefer headers, such as Prefer: handling=lenient; received=""minimal""",f4-java-client,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2177,Remove non-test dependencies on fcrepo,This task is to ensure that import/export limits its dependencies on core fcrepo artifacts to test.,f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2178,Address mvn build error; [ERROR] Error fetching link,[ERROR] Error fetching link: /home/nruest/git/fcrepo-import-export/fcrepo-import-export-common/target/testapidocs/package-list. Ignored it.,f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2179,Document behavior and workarounds for system-generated namespace prefixes,Document the behaviors that lead to the binding of system-generated namespace prefixes (in the form ns00x) when new namespaces are invoked in content deposited in Fedora.    Develop a recommendation for a workaround or best practice that will allow users to avoid the inadvertent binding of such prefixes.,f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2180,Export utility should map URIs to info:fedora/ URIs,"To reduce the exported RDF being tied to the original repository URIs, the export client should map the base URIs to info:fedora/ URIs.  For example, the resource http://localhost:8080/rest/a/b/c should be mapped to info:fedora/a/b/c",f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2181,Exported resource filenames need to be escaped in an unambiguous manner,"Currently we replace colons with underscores... this causes a name collision if ""test:test"" and ""test_test"" exist.  For this ticket use URLEncoder.encode(string, ""UTF-8"") and URLDecoder.decode(string, ""UTF-8"") on the filename (or path element).",f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2182,Fix potential NPE in Exporter,See: https://github.com/fcrepo4-labs/fcrepo-import-export/pull/17#discussion_r77715349,f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2183,Remove URISyntaxExceptions,Throughout the codebase we are throwing and catching URISyntaxExceptions. This is because we are using {{new URI(...)}} instead of {{URI.create(...)}}.  This task is to replace the former with the later and remove the URISyntaxExceptions throughout the code.,f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2185,Simplify Import/Export package structure,"We currently have 4 packages (Import, Export, Common and Driver) for 7 classes.  Consider consolidating to a single package.",f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2186,malformed SPARQL query can cause binary objects to 'disappear',"It is possible to cause non-RDFsource objects to ""disappear"" from the repository with a malformed SPARQL query.  Steps to reproduce:      1. upload a binary object, for example to http://localhost:8080/fcrepo/rest/test    2. PATCH the metadata on this node with the following SPARQL (note the erroneous double hash-mark character in the PCDM URI):    {code}   url -ufedoraAdmin:secret3 -X PATCH -H ""Content-Type: application/sparql-update"" --data ""INSERT DATA {<> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://pcdm.org/models##file> .}"" ""http://localhost:8080/fcrepo/rest/test/fcr:metadata""    {code}      3. Fedora returns a Java stack trace on subsequent accesses to the /fcr:metadata, or 404 not found errors for the nonRDF node.  The exact behavior varies from browser to browser.    I would expect fedora to catch the SPARQL syntax error before saving the malformed triple on the node, and it does seem to do this for other similar errors, but for whatever reason this one slips through and causes the resource to become unreachable.  ",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCREPO-2187,ERROR on export of dataset - plantpatents,"Setup:  - Download dataset: https://github.com/fcrepo4-labs/fcrepo-sample-dataset/blob/master/plantpatents/plants.tar.gz  - Start up an empty F4  - Upload the sample dataset:  > curl -i -XPOST --data-binary /path/to/1473315261896-0 localhost:8080/rest/fcr:restore  - Export the repository:  > java -jar fcrepo-import-export-driver-0.0.1-SNAPSHOT.jar -b /tmp/bin -m export -d /tmp/rdf -r http://localhost:8080/rest/    ! Notice output log for each external-body binary:  ---  ERROR 16:10:46.097 (Exporter) Resource is neither an LDP Container nor an LDP NonRDFSource: http://localhost:8080/rest/10/69/e9/cd/1069e9cd-3024-442a-a683-4f8930be992d/external  ---    However, the HEAD request shows correct link headers:  ---  > curl -I http://localhost:8080/rest/10/69/e9/cd/1069e9cd-3024-442a-a683-4f8930be992d/external  ---  Output:   ---  HTTP/1.1 307 Temporary Redirect  Date: Thu, 08 Sep 2016 20:15:16 GMT  ETag: ""f074729b6e3608542c34bbb5443e10d0e741ecf5""  Last-Modified: Thu, 08 Sep 2016 06:05:42 GMT  Content-Type: message/external-body;access-type=URL;url=""http://www.lib.umd.edu/plantpatents/binaries/09000/pp09075.pdf""  Accept-Ranges: bytes  Content-Disposition: attachment; filename=""""; creation-date=""Thu, 08 Sep 2016 06:05:42 GMT""; modification-date=""Thu, 08 Sep 2016 06:05:42 GMT""; size=0  Link: <http://www.w3.org/ns/ldp#Resource>;rel=""type""  Link: <http://www.w3.org/ns/ldp#NonRDFSource>;rel=""type""  Link: <http://localhost:8080/rest/10/69/e9/cd/1069e9cd-3024-442a-a683-4f8930be992d/external/fcr:metadata>; rel=""describedby""  Allow: DELETE,HEAD,GET,PUT,OPTIONS  Location: http://www.lib.umd.edu/plantpatents/binaries/09000/pp09075.pdf  Content-Length: 0  ---  ",f4-import-export,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
