issuekey,title,description,component,Altmetrics,Audio Solution Pack,BagIt,Basic Image Solution Pack,Batch,Batch Ingest Module 6.x (Deprecated),Book Batch,Book Solution Pack,Bookmark,Checksum,Checksum Checker,Collection Manager 6.x (Deprecated),Collection Solution Pack,Compound Object Solution Pack,Content Model Viewer 6.x (Deprecated),Disk Image Solution Pack,Documentation,Drupal Servlet Filter,Entities Solution Pack,FITS module,Fedora Microservices,Harvester Module 6.x (Deprecated),IP Embargo,Image Annotation Solution Pack,Importer,Internet Archive Bookreader,Islandora Image Viewer (Deprecated),Islandora Module (Core),JWPlayer,Large Image Solution Pack,MARCXML,Newspaper Batch,Newspaper Solution Pack,OAI Provider,OCR,Object Field (PID Field),Objective Forms,Ontology,OpenSeadragon,PDF Solution Pack,PDF.js,PHP Lib,PREMIS,Paged Content,Pathauto,Populator,Scholar Module,Scholar Module 6.x (Deprecated),Simple Workflow,Solr Facet Pages,Solr Metadata,Solr Search,Solr Views,Sync (Deprecated),Tuque API,Usage Stats,User Interface,Video Solution Pack,Video.js,Virtual machine,Web ARChive Solution Pack,XACML Editor,XACML Policies,XML Form Builder,XML Form Element: FieldPanel,XML Sitemap,citeproc-php
ISLANDORA-1665,Add rdfs:description for http://islandora.ca/ontology/relsext/#hasColor,None,Ontology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1666,Add rdfs:description for http://islandora.ca/ontology/relsext/#hasLanguage,None,Ontology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1667,Add rdfs:description for http://islandora.ca/ontology/relsext/#isAnnotationType,None,Ontology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1668,Add rdfs:description for http://islandora.ca/ontology/relsext/#isEntity,None,Ontology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1669,Add rdfs:description for http://islandora.ca/ontology/relsext/#isManageableByRole,None,Ontology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1670,Add rdfs:description for http://islandora.ca/ontology/relsext/#isManageableByUser,None,Ontology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1671,Add rdfs:description for http://islandora.ca/ontology/relsext/#isPageNumber,None,Ontology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1672,Add rdfs:description for http://islandora.ca/ontology/relsext/#isPageOf,None,Ontology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1673,Add rdfs:description for http://islandora.ca/ontology/relsext/#isSection,None,Ontology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1674,Add rdfs:description for http://islandora.ca/ontology/relsext/#isSequenceNumber,None,Ontology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1675,Add rdfs:description for http://islandora.ca/ontology/relsext/#isSequenceNumberOf$escaped_pid,None,Ontology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1676,Add rdfs:description for http://islandora.ca/ontology/relsext/#isViewableByRole,None,Ontology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1677,Add rdfs:description for http://islandora.ca/ontology/relsext/#isViewableByUser,None,Ontology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1678,Add rdfs:description for http://islandora.ca/ontology/relsext/#targetBy,None,Ontology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1679,Add rdfs:description for http://islandora.ca/ontology/relsext/#targets,None,Ontology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1680,Add rdfs:description for http://islandora.ca/ontology/relsint/#width,None,Ontology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1681,Add rdfs:description for http://islandora.ca/ontology/relsint/#height,None,Ontology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1682,Add rdfs:description for http://islandora.ca/ontology/relsext#inheritXacmlFrom,None,Ontology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1683,Add rdfs:description for http://islandora.ca/ontology/relsext#hasPageProgression,None,Ontology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1684,Add rdfs:description for http://islandora.ca/ontology/relsext#email-admin-when-ingested,None,Ontology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1685,Add rdfs:description for http://islandora.ca/ontology/relsext#book-batched,None,Ontology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1686,Add rdfs:description for http://islandora.ca/ontology/relsext#newspaper-batched,None,Ontology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1687,Add rdfs:description for http://islandora.ca/ontology/relsext#width,None,Ontology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1688,Add rdfs:description for http://islandora.ca/ontology/relsext#create_pdf,None,Ontology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1689,Add rdfs:description for http://islandora.ca/ontology/relsint#height_literal,None,Ontology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1690,Add rdfs:description for http://islandora.ca/ontology/relsint#isViewableByRole,None,Ontology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1691,Add rdfs:description for http://islandora.ca/ontology/relsint#isManageableByRole,None,Ontology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1692,Add rdfs:description for http://islandora.ca/ontology/relsint#isViewableByUser,None,Ontology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1693,Add rdfs:description for http://islandora.ca/ontology/relsint#isManageableByUser,None,Ontology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1695,topic fields not appearing in form interface,"To reproduce:  1. Add an object to a collection using thesis or citation content model  2. During ingest, when you get to the page that asks you to prepopulate metadata, select PMID populator  3. This was tested using 7998669 as the identifier  4. Ingest object and compare its MODS xml to the edit interface    Issue:  Sometimes topics are being generated under /mods/subject/titleInfo/title (which are not appearing in the form edit interface for citation and thesis content models). Topics under /mods/subject/topic appear in citation but not in thesis content models.    <subject authority=""mesh"">  <titleInfo>  <title>Self Care</title>  </titleInfo>  <topic>methods</topic>  </subject>  ",Populator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1696,Islandora / Islandora OpenSeadragon HTTP proxies,"As per the discussion on the committers list and https://groups.google.com/forum/?utm_medium=email&utm_source=footer#!msg/islandora-dev/8eSxcOtSlX4/pw_VAFZbAgAJ as context this ticket is an attempt to close the holes that are currently open within Islandora / Islandora OpenSeadragon.    Note: This ticket is created as sensitive, [~manez], [~nruest] or whomever can deem to open it. Similarly, I will push to my fork referencing these JIRA tickets but won't open pulls for the time being.    Changes being made:    Islandora:  -Removing the ""download_clip"" endpoint from the Islandora module and moving it to the OpenSeadragon module as that's the only place it's actually used.    Islandora OpenSeadragon:  -Changes to what parameters are being passed through the 'clip' $_GET parameter. Previously a fully constructed URL was passed through representing the URL to Djatoka. Now only the rft_id/svc.region parameters for Djatoka will be set on the clip ID as well as the dimensions of the current image. Any other parameters passed through 'clip' $_GET parameter will be ignored (https://github.com/jordandukart/islandora_openseadragon/blob/7.x-ISLANDORA-1696/includes/utilities.inc#L30-L85 and https://github.com/jordandukart/islandora_openseadragon/blob/7.x-ISLANDORA-1696/js/islandora_openseadragon.js#L64-L71)  -The URL constructed will use the Djatoka URL configured through the admin page for the module. Note that I tested this with both a relative and absolute URL.  -Downloading a clip will only occur if the 'clip' $_GET parameter constitutes a valid URL otherwise will drupal_access_denied and watchdog if not. (https://github.com/jordandukart/islandora_openseadragon/blob/7.x-ISLANDORA-1696/islandora_openseadragon.module#L270-L301)    Compares to reference:  Islandora: https://github.com/Islandora/islandora/compare/7.x...jordandukart:7.x-ISLANDORA-1696?expand=1  Islandora OpenSeadragon: https://github.com/Islandora/islandora_openseadragon/compare/7.x...jordandukart:7.x-ISLANDORA-1696?expand=1      Lastly, the https://github.com/Islandora/islandora/blob/7.x/islandora.module#L157-L165 menu path is only referenced in places in direct conjunction with clipping functionality of OpenSeadragon. Ideally we could pull this out into Islandora OpenSeadragon but this comes with complications. Seeing as it references a theme call in its callback (https://github.com/Islandora/islandora/blob/7.x/islandora.module#L684) all implementations (large image/newspaper sps) of this would have to be updated to reference the new islandora_openseadragon prefixed hook. Would have included this in this ticket but there is at least one custom module that has a implementation of this ([~whikloj]'s institution) and there could be more outside of dgi.  ","Islandora Module (Core),OpenSeadragon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1697,Allow Solr facets and metadata display to use collection Title field for RELS_EXT_IsMemberOfCollection,"While Solr facets and metadata display can show the collection an object belongs to, the object label given is ""info:fedora/[PID]"", which is not a useful display.    Example search results, using RELS_EXT_isMemberOfCollection_uri_ss for facet and display:     FACETS:  Collection  infofedora islandoraroot (12)  infofedora ircitationcollection (6)    METADATA DISPLAY FOR AN OBJECT:   dc.title:  Numerical modelling of airflow within and above forests and forest clearings using computational fluid dynamics.   Collection: info:fedora/ir:citationCollection    Preference would be to display the collection's dc.title field (or similar). Example ways to implement here:   https://groups.google.com/forum/#!topic/islandora/tXWkpx8VVTY    A new field like the one Jared offers in the linked discussion would be a very useful Core feature.      The above results came from Vagrant.","Solr Metadata,Solr Search",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1699,Node registry clean up of parent delete action causes warning,"Introduced in https://jira.duraspace.org/browse/ISLANDORA-1087, when having a delete action that references a node above the parent a warning will appear when cleaning up the node registry.    --Steps to Reproduce--  Use the attached form to create a sample document (or use the attached test XML).  Go delete a nested tag element.  Submit the form.  Note the node gets deleted but a warning is popped.    ----  Jordan Dukart  Developer  discoverygarden inc. | Managing Digital Content",XML Form Builder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ISLANDORA-1700,Enable pretty formatting of XML-forms output,"I'm using the XML-forms module separate outside the context of the whole Islandora package or FC. So I'm not sure how this influences (if at all) Islandora itself.    Our use case is that we are directly using the output of Islandora XML forms. Using saveXML(). We are also sometimes viewing this output in a text editor, we would like to enable pretty formatting .    $xml_form = new XMLForm($form_state);  $document = $xml_form->submit($form, $form_state);  $document->saveXML()    A PR has been submitted here:  https://github.com/Islandora/islandora_xml_forms/pull/223",XML Form Builder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ISLANDORA-1701,License in composer.json conflicts with LICENSE file,"https://github.com/Islandora/tuque/blob/1.x/composer.json#L5    ""GPL-2.0+""    LICENSE says GPLv3",Tuque API,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1702,"Support for jpg, gif, and png","I would like to be able to use the large image solution pack to display jpgs in order to take advantage of the openseadragon viewer.    The derivatives.inc seems to support the OBJ datastream being either jpg, gif, or png. I have tried all three and they seem to create all the correct datastreams.    The image upload form, however, limits the upload to tiff or jp2.    I propose we add the extension jpg jpeg png and gif to the extensions array in image_upload.",Large Image Solution Pack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1703,Tuque tests are failing,"Sometime after Mar 7th Tuque's tests started failing. https://travis-ci.org/Islandora/tuque/builds/116714896 started green but was re-ran as a test and is now red.  The usual cause of this is something changing on Travis's end, but it could be anything we rely on. The goal of this ticket is to analyze this and fix it.  As per usual I don't think this should block any tickets but devs are cautioned to take extra care with merges.  It may be advisable to run the tests locally.    --Steps to Reproduce--  Submit a non breaking change and see all your tests fail.        --Test Case--  Submit a non breaking change and see your tests pass.    ----  William Panting  Developer  discoverygarden inc. | Managing Digital Content",Tuque API,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1705,Missing Description islandora_book_batch,islandora_book_batch is missing a description. Not capable to add in a pull request,Book Batch,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1706,Missing Description islandora_simple_workflow,islandora_simple_workflow is missing a description. Not capable of adding/changing on a pull request,Simple Workflow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
